Date,Currency,Exchange
7/24/2019,CAD,1.313
7/24/2019,AUD,1.4327
7/24/2019,EUR,0.8977
7/24/2019,GBP,0.8002
7/25/2019,USD,1
7/25/2019,CAD,1.3127
7/25/2019,AUD,1.4344
7/25/2019,EUR,0.8997
7/25/2019,GBP,0.8004
7/26/2019,USD,1
7/26/2019,CAD,1.318
7/26/2019,AUD,1.4439
7/26/2019,EUR,0.8978
7/26/2019,GBP,0.8047
7/27/2019,USD,1
7/27/2019,CAD,1.318
7/27/2019,AUD,1.4439
7/27/2019,EUR,0.8978
7/27/2019,GBP,0.8047
7/28/2019,USD,1
7/28/2019,CAD,1.318
7/28/2019,AUD,1.4439
7/28/2019,EUR,0.8978
7/28/2019,GBP,0.8047
7/29/2019,USD,1
7/29/2019,CAD,1.3171
7/29/2019,AUD,1.4489
7/29/2019,EUR,0.8994
7/29/2019,GBP,0.8134
7/30/2019,USD,1
7/30/2019,CAD,1.3171
7/30/2019,AUD,1.4514
7/30/2019,EUR,0.8965
7/30/2019,GBP,0.8217
7/31/2019,USD,1
7/31/2019,CAD,1.3149
7/31/2019,AUD,1.4505
7/31/2019,EUR,0.8968
7/31/2019,GBP,0.8217
8/1/2019,USD,1
8/1/2019,CAD,1.323
8/1/2019,AUD,1.4619
8/1/2019,EUR,0.906
8/1/2019,GBP,0.8259
8/2/2019,USD,1
8/2/2019,CAD,1.3234
8/2/2019,AUD,1.4735
8/2/2019,EUR,0.9004
8/2/2019,GBP,0.8239
8/3/2019,USD,1
8/3/2019,CAD,1.3234
8/3/2019,AUD,1.4735
8/3/2019,EUR,0.9004
8/3/2019,GBP,0.8239
8/4/2019,USD,1
8/4/2019,CAD,1.3234
8/4/2019,AUD,1.4735
8/4/2019,EUR,0.9004
8/4/2019,GBP,0.8239
8/5/2019,USD,1
8/5/2019,CAD,1.3213
8/5/2019,AUD,1.4774
8/5/2019,EUR,0.8943
8/5/2019,GBP,0.8217
8/6/2019,USD,1
8/6/2019,CAD,1.3216
8/6/2019,AUD,1.472
8/6/2019,EUR,0.8939
8/6/2019,GBP,0.8209
8/7/2019,USD,1
8/7/2019,CAD,1.3319
8/7/2019,AUD,1.4844
8/7/2019,EUR,0.8927
8/7/2019,GBP,0.8244
8/8/2019,USD,1
8/8/2019,CAD,1.3289
8/8/2019,AUD,1.4726
8/8/2019,EUR,0.8934
8/8/2019,GBP,0.823
8/9/2019,USD,1
8/9/2019,CAD,1.3213
8/9/2019,AUD,1.4692
8/9/2019,EUR,0.893
8/9/2019,GBP,0.8289
8/10/2019,USD,1
8/10/2019,CAD,1.3213
8/10/2019,AUD,1.4692
8/10/2019,EUR,0.893
8/10/2019,GBP,0.8289
8/11/2019,USD,1
8/11/2019,CAD,1.3213
8/11/2019,AUD,1.4692
8/11/2019,EUR,0.893
8/11/2019,GBP,0.8289
8/12/2019,USD,1
8/12/2019,CAD,1.3228
8/12/2019,AUD,1.482
8/12/2019,EUR,0.8933
8/12/2019,GBP,0.8274
8/13/2019,USD,1
8/13/2019,CAD,1.3268
8/13/2019,AUD,1.4783
8/13/2019,EUR,0.8911
8/13/2019,GBP,0.8272
8/14/2019,USD,1
8/14/2019,CAD,1.3293
8/14/2019,AUD,1.4819
8/14/2019,EUR,0.8938
8/14/2019,GBP,0.8283
8/15/2019,USD,1
8/15/2019,CAD,1.331
8/15/2019,AUD,1.4746
8/15/2019,EUR,0.8969
8/15/2019,GBP,0.8239
8/16/2019,USD,1
8/16/2019,CAD,1.3299
8/16/2019,AUD,1.4735
8/16/2019,EUR,0.9029
8/16/2019,GBP,0.8219
8/17/2019,USD,1
8/17/2019,CAD,1.3299
8/17/2019,AUD,1.4735
8/17/2019,EUR,0.9029
8/17/2019,GBP,0.8219
8/18/2019,USD,1
8/18/2019,CAD,1.3299
8/18/2019,AUD,1.4735
8/18/2019,EUR,0.9029
8/18/2019,GBP,0.8219
8/19/2019,USD,1
8/19/2019,CAD,1.3266
8/19/2019,AUD,1.4749
8/19/2019,EUR,0.9007
8/19/2019,GBP,0.8248
8/20/2019,USD,1
8/20/2019,CAD,1.3328
8/20/2019,AUD,1.4759
8/20/2019,EUR,0.9029
8/20/2019,GBP,0.8272
8/21/2019,USD,1
8/21/2019,CAD,1.3293
8/21/2019,AUD,1.4713
8/21/2019,EUR,0.9006
8/21/2019,GBP,0.8244
8/22/2019,USD,1
8/22/2019,CAD,1.3283
8/22/2019,AUD,1.4779
8/22/2019,EUR,0.9023
8/22/2019,GBP,0.8224
8/23/2019,USD,1
8/23/2019,CAD,1.3322
8/23/2019,AUD,1.4818
8/23/2019,EUR,0.9038
8/23/2019,GBP,0.8175
8/24/2019,USD,1
8/24/2019,CAD,1.3322
8/24/2019,AUD,1.4818
8/24/2019,EUR,0.9038
8/24/2019,GBP,0.8175
8/25/2019,USD,1
8/25/2019,CAD,1.3322
8/25/2019,AUD,1.4818
8/25/2019,EUR,0.9038
8/25/2019,GBP,0.8175
8/26/2019,USD,1
8/26/2019,CAD,1.3303
8/26/2019,AUD,1.478
8/26/2019,EUR,0.8996
8/26/2019,GBP,0.8169
8/27/2019,USD,1
8/27/2019,CAD,1.3229
8/27/2019,AUD,1.478
8/27/2019,EUR,0.9006
8/27/2019,GBP,0.8144
8/28/2019,USD,1
8/28/2019,CAD,1.3312
8/28/2019,AUD,1.4825
8/28/2019,EUR,0.9023
8/28/2019,GBP,0.8195
8/29/2019,USD,1
8/29/2019,CAD,1.3276
8/29/2019,AUD,1.4814
8/29/2019,EUR,0.9032
8/29/2019,GBP,0.8177
8/30/2019,USD,1
8/30/2019,CAD,1.3282
8/30/2019,AUD,1.4859
8/30/2019,EUR,0.9061
8/30/2019,GBP,0.8206
8/31/2019,USD,1
8/31/2019,CAD,1.3282
8/31/2019,AUD,1.4859
8/31/2019,EUR,0.9061
8/31/2019,GBP,0.8206
9/1/2019,USD,1
9/1/2019,CAD,1.3282
9/1/2019,AUD,1.4859
9/1/2019,EUR,0.9061
9/1/2019,GBP,0.8206
9/2/2019,USD,1
9/2/2019,CAD,1.3341
9/2/2019,AUD,1.4896
9/2/2019,EUR,0.9117
9/2/2019,GBP,0.828
9/3/2019,USD,1
9/3/2019,CAD,1.3374
9/3/2019,AUD,1.4855
9/3/2019,EUR,0.9143
9/3/2019,GBP,0.831
9/4/2019,USD,1
9/4/2019,CAD,1.3323
9/4/2019,AUD,1.4726
9/4/2019,EUR,0.9076
9/4/2019,GBP,0.8192
9/5/2019,USD,1
9/5/2019,CAD,1.3205
9/5/2019,AUD,1.4659
9/5/2019,EUR,0.9043
9/5/2019,GBP,0.8101
9/6/2019,USD,1
9/6/2019,CAD,1.3225
9/6/2019,AUD,1.4632
9/6/2019,EUR,0.9069
9/6/2019,GBP,0.8129
9/7/2019,USD,1
9/7/2019,CAD,1.3225
9/7/2019,AUD,1.4632
9/7/2019,EUR,0.9069
9/7/2019,GBP,0.8129
9/8/2019,USD,1
9/8/2019,CAD,1.3225
9/8/2019,AUD,1.4632
9/8/2019,EUR,0.9069
9/8/2019,GBP,0.8129
9/9/2019,USD,1
9/9/2019,CAD,1.3156
9/9/2019,AUD,1.4562
9/9/2019,EUR,0.9064
9/9/2019,GBP,0.8092
9/10/2019,USD,1
9/10/2019,CAD,1.3167
9/10/2019,AUD,1.4586
9/10/2019,EUR,0.9058
9/10/2019,GBP,0.8089
9/11/2019,USD,1
9/11/2019,CAD,1.3149
9/11/2019,AUD,1.4561
9/11/2019,EUR,0.9088
9/11/2019,GBP,0.8101
9/12/2019,USD,1
9/12/2019,CAD,1.3197
9/12/2019,AUD,1.4543
9/12/2019,EUR,0.9122
9/12/2019,GBP,0.8111
9/13/2019,USD,1
9/13/2019,CAD,1.3215
9/13/2019,AUD,1.4533
9/13/2019,EUR,0.9012
9/13/2019,GBP,0.8029
9/14/2019,USD,1
9/14/2019,CAD,1.3215
9/14/2019,AUD,1.4533
9/14/2019,EUR,0.9012
9/14/2019,GBP,0.8029
9/15/2019,USD,1
9/15/2019,CAD,1.3215
9/15/2019,AUD,1.4533
9/15/2019,EUR,0.9012
9/15/2019,GBP,0.8029
9/16/2019,USD,1
9/16/2019,CAD,1.3253
9/16/2019,AUD,1.4554
9/16/2019,EUR,0.9065
9/16/2019,GBP,0.8024
9/17/2019,USD,1
9/17/2019,CAD,1.326
9/17/2019,AUD,1.4622
9/17/2019,EUR,0.9069
9/17/2019,GBP,0.8055
9/18/2019,USD,1
9/18/2019,CAD,1.325
9/18/2019,AUD,1.4611
9/18/2019,EUR,0.9047
9/18/2019,GBP,0.8027
9/19/2019,USD,1
9/19/2019,CAD,1.327
9/19/2019,AUD,1.472
9/19/2019,EUR,0.9036
9/19/2019,GBP,0.8018
9/20/2019,USD,1
9/20/2019,CAD,1.3269
9/20/2019,AUD,1.4726
9/20/2019,EUR,0.9066
9/20/2019,GBP,0.7999
9/21/2019,USD,1
9/21/2019,CAD,1.3269
9/21/2019,AUD,1.4726
9/21/2019,EUR,0.9066
9/21/2019,GBP,0.7999
9/22/2019,USD,1
9/22/2019,CAD,1.3269
9/22/2019,AUD,1.4726
9/22/2019,EUR,0.9066
9/22/2019,GBP,0.7999
9/23/2019,USD,1
9/23/2019,CAD,1.3278
9/23/2019,AUD,1.4769
9/23/2019,EUR,0.9103
9/23/2019,GBP,0.8042
9/24/2019,USD,1
9/24/2019,CAD,1.3256
9/24/2019,AUD,1.4713
9/24/2019,EUR,0.9088
9/24/2019,GBP,0.8012
9/25/2019,USD,1
9/25/2019,CAD,1.3276
9/25/2019,AUD,1.4784
9/25/2019,EUR,0.9106
9/25/2019,GBP,0.8074
9/26/2019,USD,1
9/26/2019,CAD,1.324
9/26/2019,AUD,1.4776
9/26/2019,EUR,0.9142
9/26/2019,GBP,0.8092
9/27/2019,USD,1
9/27/2019,CAD,1.3254
9/27/2019,AUD,1.4803
9/27/2019,EUR,0.9145
9/27/2019,GBP,0.8119
9/28/2019,USD,1
9/28/2019,CAD,1.3254
9/28/2019,AUD,1.4803
9/28/2019,EUR,0.9145
9/28/2019,GBP,0.8119
9/29/2019,USD,1
9/29/2019,CAD,1.3254
9/29/2019,AUD,1.4803
9/29/2019,EUR,0.9145
9/29/2019,GBP,0.8119
9/30/2019,USD,1
9/30/2019,CAD,1.3248
9/30/2019,AUD,1.4809
9/30/2019,EUR,0.9184
9/30/2019,GBP,0.8134
10/1/2019,USD,1
10/1/2019,CAD,1.3274
10/1/2019,AUD,1.4933
10/1/2019,EUR,0.9176
10/1/2019,GBP,0.8163
10/2/2019,USD,1
10/2/2019,CAD,1.3242
10/2/2019,AUD,1.4967
10/2/2019,EUR,0.9153
10/2/2019,GBP,0.8144
10/3/2019,USD,1
10/3/2019,CAD,1.3338
10/3/2019,AUD,1.4879
10/3/2019,EUR,0.9132
10/3/2019,GBP,0.8108
10/4/2019,USD,1
10/4/2019,CAD,1.3309
10/4/2019,AUD,1.4798
10/4/2019,EUR,0.9108
10/4/2019,GBP,0.811
10/5/2019,USD,1
10/5/2019,CAD,1.3309
10/5/2019,AUD,1.4798
10/5/2019,EUR,0.9108
10/5/2019,GBP,0.811
10/6/2019,USD,1
10/6/2019,CAD,1.3309
10/6/2019,AUD,1.4798
10/6/2019,EUR,0.9108
10/6/2019,GBP,0.811
10/7/2019,USD,1
10/7/2019,CAD,1.3311
10/7/2019,AUD,1.4842
10/7/2019,EUR,0.9097
10/7/2019,GBP,0.811
10/8/2019,USD,1
10/8/2019,CAD,1.3311
10/8/2019,AUD,1.4824
10/8/2019,EUR,0.9102
10/8/2019,GBP,0.8174
10/9/2019,USD,1
10/9/2019,CAD,1.3302
10/9/2019,AUD,1.4827
10/9/2019,EUR,0.9107
10/9/2019,GBP,0.8182
10/10/2019,USD,1
10/10/2019,CAD,1.3307
10/10/2019,AUD,1.4784
10/10/2019,EUR,0.9066
10/10/2019,GBP,0.8174
10/11/2019,USD,1
10/11/2019,CAD,1.3293
10/11/2019,AUD,1.4712
10/11/2019,EUR,0.9056
10/11/2019,GBP,0.7925
10/12/2019,USD,1
10/12/2019,CAD,1.3293
10/12/2019,AUD,1.4712
10/12/2019,EUR,0.9056
10/12/2019,GBP,0.7925
10/13/2019,USD,1
10/13/2019,CAD,1.3293
10/13/2019,AUD,1.4712
10/13/2019,EUR,0.9056
10/13/2019,GBP,0.7925
10/14/2019,USD,1
10/14/2019,CAD,1.3214
10/14/2019,AUD,1.4799
10/14/2019,EUR,0.9065
10/14/2019,GBP,0.7976
10/15/2019,USD,1
10/15/2019,CAD,1.323
10/15/2019,AUD,1.4802
10/15/2019,EUR,0.9085
10/15/2019,GBP,0.7909
10/16/2019,USD,1
10/16/2019,CAD,1.3209
10/16/2019,AUD,1.487
10/16/2019,EUR,0.907
10/16/2019,GBP,0.7851
10/17/2019,USD,1
10/17/2019,CAD,1.3177
10/17/2019,AUD,1.4662
10/17/2019,EUR,0.8998
10/17/2019,GBP,0.7814
10/18/2019,USD,1
10/18/2019,CAD,1.3136
10/18/2019,AUD,1.4607
10/18/2019,EUR,0.8973
10/18/2019,GBP,0.7756
10/19/2019,USD,1
10/19/2019,CAD,1.3136
10/19/2019,AUD,1.4607
10/19/2019,EUR,0.8973
10/19/2019,GBP,0.7756
10/20/2019,USD,1
10/20/2019,CAD,1.3136
10/20/2019,AUD,1.4607
10/20/2019,EUR,0.8973
10/20/2019,GBP,0.7756
10/21/2019,USD,1
10/21/2019,CAD,1.3106
10/21/2019,AUD,1.4535
10/21/2019,EUR,0.895
10/21/2019,GBP,0.7691
10/22/2019,USD,1
10/22/2019,CAD,1.3101
10/22/2019,AUD,1.4588
10/22/2019,EUR,0.8985
10/22/2019,GBP,0.7733
10/23/2019,USD,1
10/23/2019,CAD,1.3088
10/23/2019,AUD,1.4611
10/23/2019,EUR,0.899
10/23/2019,GBP,0.7768
10/24/2019,USD,1
10/24/2019,CAD,1.3071
10/24/2019,AUD,1.4623
10/24/2019,EUR,0.8986
10/24/2019,GBP,0.7754
10/25/2019,USD,1
10/25/2019,CAD,1.3065
10/25/2019,AUD,1.4648
10/25/2019,EUR,0.9003
10/25/2019,GBP,0.7797
10/26/2019,USD,1
10/26/2019,CAD,1.3065
10/26/2019,AUD,1.4648
10/26/2019,EUR,0.9003
10/26/2019,GBP,0.7797
10/27/2019,USD,1
10/27/2019,CAD,1.3065
10/27/2019,AUD,1.4648
10/27/2019,EUR,0.9003
10/27/2019,GBP,0.7797
10/28/2019,USD,1
10/28/2019,CAD,1.3067
10/28/2019,AUD,1.4652
10/28/2019,EUR,0.902
10/28/2019,GBP,0.7786
10/29/2019,USD,1
10/29/2019,CAD,1.3056
10/29/2019,AUD,1.4589
10/29/2019,EUR,0.9013
10/29/2019,GBP,0.7781
10/30/2019,USD,1
10/30/2019,CAD,1.3087
10/30/2019,AUD,1.4586
10/30/2019,EUR,0.9004
10/30/2019,GBP,0.7762
10/31/2019,USD,1
10/31/2019,CAD,1.3155
10/31/2019,AUD,1.4467
10/31/2019,EUR,0.8965
10/31/2019,GBP,0.7722
11/1/2019,USD,1
11/1/2019,CAD,1.3181
11/1/2019,AUD,1.45
11/1/2019,EUR,0.8977
11/1/2019,GBP,0.7721
11/2/2019,USD,1
11/2/2019,CAD,1.3181
11/2/2019,AUD,1.45
11/2/2019,EUR,0.8977
11/2/2019,GBP,0.7721
11/3/2019,USD,1
11/3/2019,CAD,1.3181
11/3/2019,AUD,1.45
11/3/2019,EUR,0.8977
11/3/2019,GBP,0.7721
11/4/2019,USD,1
11/4/2019,CAD,1.3156
11/4/2019,AUD,1.4481
11/4/2019,EUR,0.8962
11/4/2019,GBP,0.774
11/5/2019,USD,1
11/5/2019,CAD,1.3128
11/5/2019,AUD,1.4474
11/5/2019,EUR,0.9002
11/5/2019,GBP,0.7752
11/6/2019,USD,1
11/6/2019,CAD,1.3164
11/6/2019,AUD,1.4491
11/6/2019,EUR,0.9017
11/6/2019,GBP,0.7758
11/7/2019,USD,1
11/7/2019,CAD,1.3167
11/7/2019,AUD,1.4498
11/7/2019,EUR,0.9028
11/7/2019,GBP,0.7804
11/8/2019,USD,1
11/8/2019,CAD,1.3196
11/8/2019,AUD,1.456
11/8/2019,EUR,0.9063
11/8/2019,GBP,0.7808
11/9/2019,USD,1
11/9/2019,CAD,1.3196
11/9/2019,AUD,1.456
11/9/2019,EUR,0.9063
11/9/2019,GBP,0.7808
11/10/2019,USD,1
11/10/2019,CAD,1.3196
11/10/2019,AUD,1.456
11/10/2019,EUR,0.9063
11/10/2019,GBP,0.7808
11/11/2019,USD,1
11/11/2019,CAD,1.323
11/11/2019,AUD,1.4587
11/11/2019,EUR,0.9057
11/11/2019,GBP,0.7766
11/12/2019,USD,1
11/12/2019,CAD,1.3244
11/12/2019,AUD,1.4605
11/12/2019,EUR,0.9079
11/12/2019,GBP,0.7791
11/13/2019,USD,1
11/13/2019,CAD,1.3258
11/13/2019,AUD,1.4653
11/13/2019,EUR,0.9086
11/13/2019,GBP,0.7792
11/14/2019,USD,1
11/14/2019,CAD,1.3265
11/14/2019,AUD,1.4743
11/14/2019,EUR,0.9093
11/14/2019,GBP,0.7788
11/15/2019,USD,1
11/15/2019,CAD,1.3239
11/15/2019,AUD,1.4701
11/15/2019,EUR,0.9063
11/15/2019,GBP,0.7763
11/16/2019,USD,1
11/16/2019,CAD,1.3239
11/16/2019,AUD,1.4701
11/16/2019,EUR,0.9063
11/16/2019,GBP,0.7763
11/17/2019,USD,1
11/17/2019,CAD,1.3239
11/17/2019,AUD,1.4701
11/17/2019,EUR,0.9063
11/17/2019,GBP,0.7763
11/18/2019,USD,1
11/18/2019,CAD,1.3219
11/18/2019,AUD,1.4684
11/18/2019,EUR,0.9041
11/18/2019,GBP,0.7714
11/19/2019,USD,1
11/19/2019,CAD,1.321
11/19/2019,AUD,1.4656
11/19/2019,EUR,0.9028
11/19/2019,GBP,0.7725
11/20/2019,USD,1
11/20/2019,CAD,1.3302
11/20/2019,AUD,1.4673
11/20/2019,EUR,0.9042
11/20/2019,GBP,0.7751
11/21/2019,USD,1
11/21/2019,CAD,1.3307
11/21/2019,AUD,1.468
11/21/2019,EUR,0.9016
11/21/2019,GBP,0.7713
11/22/2019,USD,1
11/22/2019,CAD,1.3275
11/22/2019,AUD,1.4729
11/22/2019,EUR,0.9043
11/22/2019,GBP,0.7775
11/23/2019,USD,1
11/23/2019,CAD,1.3275
11/23/2019,AUD,1.4729
11/23/2019,EUR,0.9043
11/23/2019,GBP,0.7775
11/24/2019,USD,1
11/24/2019,CAD,1.3275
11/24/2019,AUD,1.4729
11/24/2019,EUR,0.9043
11/24/2019,GBP,0.7775
11/25/2019,USD,1
11/25/2019,CAD,1.3307
11/25/2019,AUD,1.4746
11/25/2019,EUR,0.9084
11/25/2019,GBP,0.7768
11/26/2019,USD,1
11/26/2019,CAD,1.3306
11/26/2019,AUD,1.4747
11/26/2019,EUR,0.9074
11/26/2019,GBP,0.7778
11/27/2019,USD,1
11/27/2019,CAD,1.3266
11/27/2019,AUD,1.4733
11/27/2019,EUR,0.9083
11/27/2019,GBP,0.7762
11/28/2019,USD,1
11/28/2019,CAD,1.3289
11/28/2019,AUD,1.4769
11/28/2019,EUR,0.9087
11/28/2019,GBP,0.774
11/29/2019,USD,1
11/29/2019,CAD,1.3307
11/29/2019,AUD,1.4777
11/29/2019,EUR,0.9106
11/29/2019,GBP,0.776
11/30/2019,USD,1
11/30/2019,CAD,1.3307
11/30/2019,AUD,1.4777
11/30/2019,EUR,0.9106
11/30/2019,GBP,0.776
12/1/2019,USD,1
12/1/2019,CAD,1.3307
12/1/2019,AUD,1.4777
12/1/2019,EUR,0.9106
12/1/2019,GBP,0.776
12/2/2019,USD,1
12/2/2019,CAD,1.3296
12/2/2019,AUD,1.4733
12/2/2019,EUR,0.9072
12/2/2019,GBP,0.7731
12/3/2019,USD,1
12/3/2019,CAD,1.332
12/3/2019,AUD,1.462
12/3/2019,EUR,0.9033
12/3/2019,GBP,0.7696
12/4/2019,USD,1
12/4/2019,CAD,1.3272
12/4/2019,AUD,1.4622
12/4/2019,EUR,0.9024
12/4/2019,GBP,0.7636
12/5/2019,USD,1
12/5/2019,CAD,1.3169
12/5/2019,AUD,1.4648
12/5/2019,EUR,0.9014
12/5/2019,GBP,0.7614
12/6/2019,USD,1
12/6/2019,CAD,1.3176
12/6/2019,AUD,1.4593
12/6/2019,EUR,0.9014
12/6/2019,GBP,0.7612
12/7/2019,USD,1
12/7/2019,CAD,1.3176
12/7/2019,AUD,1.4593
12/7/2019,EUR,0.9014
12/7/2019,GBP,0.7612
12/8/2019,USD,1
12/8/2019,CAD,1.3176
12/8/2019,AUD,1.4593
12/8/2019,EUR,0.9014
12/8/2019,GBP,0.7612
12/9/2019,USD,1
12/9/2019,CAD,1.3251
12/9/2019,AUD,1.4653
12/9/2019,EUR,0.9029
12/9/2019,GBP,0.7602
12/10/2019,USD,1
12/10/2019,CAD,1.324
12/10/2019,AUD,1.4693
12/10/2019,EUR,0.9028
12/10/2019,GBP,0.759
12/11/2019,USD,1
12/11/2019,CAD,1.3238
12/11/2019,AUD,1.4622
12/11/2019,EUR,0.9029
12/11/2019,GBP,0.7607
12/12/2019,USD,1
12/12/2019,CAD,1.3178
12/12/2019,AUD,1.4515
12/12/2019,EUR,0.8979
12/12/2019,GBP,0.7593
12/13/2019,USD,1
12/13/2019,CAD,1.3166
12/13/2019,AUD,1.4461
12/13/2019,EUR,0.8949
12/13/2019,GBP,0.7473
12/14/2019,USD,1
12/14/2019,CAD,1.3166
12/14/2019,AUD,1.4461
12/14/2019,EUR,0.8949
12/14/2019,GBP,0.7473
12/15/2019,USD,1
12/15/2019,CAD,1.3166
12/15/2019,AUD,1.4461
12/15/2019,EUR,0.8949
12/15/2019,GBP,0.7473
12/16/2019,USD,1
12/16/2019,CAD,1.3118
12/16/2019,AUD,1.4514
12/16/2019,EUR,0.8972
12/16/2019,GBP,0.7484
12/17/2019,USD,1
12/17/2019,CAD,1.3161
12/17/2019,AUD,1.4598
12/17/2019,EUR,0.8959
12/17/2019,GBP,0.7593
12/18/2019,USD,1
12/18/2019,CAD,1.3157
12/18/2019,AUD,1.4599
12/18/2019,EUR,0.8997
12/18/2019,GBP,0.7652
12/19/2019,USD,1
12/19/2019,CAD,1.3122
12/19/2019,AUD,1.4561
12/19/2019,EUR,0.8995
12/19/2019,GBP,0.7653
12/20/2019,USD,1
12/20/2019,CAD,1.3138
12/20/2019,AUD,1.4498
12/20/2019,EUR,0.9011
12/20/2019,GBP,0.7672
12/21/2019,USD,1
12/21/2019,CAD,1.3138
12/21/2019,AUD,1.4498
12/21/2019,EUR,0.9011
12/21/2019,GBP,0.7672
12/22/2019,USD,1
12/22/2019,CAD,1.3138
12/22/2019,AUD,1.4498
12/22/2019,EUR,0.9011
12/22/2019,GBP,0.7672
12/23/2019,USD,1
12/23/2019,CAD,1.3162
12/23/2019,AUD,1.4454
12/23/2019,EUR,0.9029
12/23/2019,GBP,0.7739
12/24/2019,USD,1
12/24/2019,CAD,1.3161
12/24/2019,AUD,1.4458
12/24/2019,EUR,0.9025
12/24/2019,GBP,0.772
12/25/2019,USD,1
12/25/2019,CAD,1.3161
12/25/2019,AUD,1.4458
12/25/2019,EUR,0.9025
12/25/2019,GBP,0.772
12/26/2019,USD,1
12/26/2019,CAD,1.3161
12/26/2019,AUD,1.4458
12/26/2019,EUR,0.9025
12/26/2019,GBP,0.772
12/27/2019,USD,1
12/27/2019,CAD,1.3083
12/27/2019,AUD,1.4342
12/27/2019,EUR,0.8966
12/27/2019,GBP,0.7633
12/28/2019,USD,1
12/28/2019,CAD,1.3083
12/28/2019,AUD,1.4342
12/28/2019,EUR,0.8966
12/28/2019,GBP,0.7633
12/29/2019,USD,1
12/29/2019,CAD,1.3083
12/29/2019,AUD,1.4342
12/29/2019,EUR,0.8966
12/29/2019,GBP,0.7633
12/30/2019,USD,1
12/30/2019,CAD,1.3067
12/30/2019,AUD,1.4293
12/30/2019,EUR,0.8937
12/30/2019,GBP,0.7615
12/31/2019,USD,1
12/31/2019,CAD,1.2994
12/31/2019,AUD,1.4238
12/31/2019,EUR,0.8902
12/31/2019,GBP,0.7573
1/1/2020,USD,1
1/1/2020,CAD,1.2994
1/1/2020,AUD,1.4238
1/1/2020,EUR,0.8902
1/1/2020,GBP,0.7573
1/2/2020,USD,1
1/2/2020,CAD,1.2998
1/2/2020,AUD,1.43
1/2/2020,EUR,0.8934
1/2/2020,GBP,0.7579
1/3/2020,USD,1
1/3/2020,CAD,1.2982
1/3/2020,AUD,1.4381
1/3/2020,EUR,0.8971
1/3/2020,GBP,0.7636
1/4/2020,USD,1
1/4/2020,CAD,1.2982
1/4/2020,AUD,1.4381
1/4/2020,EUR,0.8971
1/4/2020,GBP,0.7636
1/5/2020,USD,1
1/5/2020,CAD,1.2982
1/5/2020,AUD,1.4381
1/5/2020,EUR,0.8971
1/5/2020,GBP,0.7636
1/6/2020,USD,1
1/6/2020,CAD,1.2976
1/6/2020,AUD,1.44
1/6/2020,EUR,0.8933
1/6/2020,GBP,0.7613
1/7/2020,USD,1
1/7/2020,CAD,1.2997
1/7/2020,AUD,1.4546
1/7/2020,EUR,0.8951
1/7/2020,GBP,0.7625
1/8/2020,USD,1
1/8/2020,CAD,1.3018
1/8/2020,AUD,1.457
1/8/2020,EUR,0.8997
1/8/2020,GBP,0.7635
1/9/2020,USD,1
1/9/2020,CAD,1.3056
1/9/2020,AUD,1.4575
1/9/2020,EUR,0.9001
1/9/2020,GBP,0.7676
1/10/2020,USD,1
1/10/2020,CAD,1.3072
1/10/2020,AUD,1.4545
1/10/2020,EUR,0.9016
1/10/2020,GBP,0.7647
1/11/2020,USD,1
1/11/2020,CAD,1.3072
1/11/2020,AUD,1.4545
1/11/2020,EUR,0.9016
1/11/2020,GBP,0.7647
1/12/2020,USD,1
1/12/2020,CAD,1.3072
1/12/2020,AUD,1.4545
1/12/2020,EUR,0.9016
1/12/2020,GBP,0.7647
1/13/2020,USD,1
1/13/2020,CAD,1.3045
1/13/2020,AUD,1.4486
1/13/2020,EUR,0.8988
1/13/2020,GBP,0.7708
1/14/2020,USD,1
1/14/2020,CAD,1.3071
1/14/2020,AUD,1.4494
1/14/2020,EUR,0.8997
1/14/2020,GBP,0.7703
1/15/2020,USD,1
1/15/2020,CAD,1.3072
1/15/2020,AUD,1.4529
1/15/2020,EUR,0.8975
1/15/2020,GBP,0.769
1/16/2020,USD,1
1/16/2020,CAD,1.3035
1/16/2020,AUD,1.4428
1/16/2020,EUR,0.8953
1/16/2020,GBP,0.7652
1/17/2020,USD,1
1/17/2020,CAD,1.3052
1/17/2020,AUD,1.4514
1/17/2020,EUR,0.9003
1/17/2020,GBP,0.7662
1/18/2020,USD,1
1/18/2020,CAD,1.3052
1/18/2020,AUD,1.4514
1/18/2020,EUR,0.9003
1/18/2020,GBP,0.7662
1/19/2020,USD,1
1/19/2020,CAD,1.3052
1/19/2020,AUD,1.4514
1/19/2020,EUR,0.9003
1/19/2020,GBP,0.7662
1/20/2020,USD,1
1/20/2020,CAD,1.3069
1/20/2020,AUD,1.4573
1/20/2020,EUR,0.9021
1/20/2020,GBP,0.7693
1/21/2020,USD,1
1/21/2020,CAD,1.3056
1/21/2020,AUD,1.4554
1/21/2020,EUR,0.8997
1/21/2020,GBP,0.765
1/22/2020,USD,1
1/22/2020,CAD,1.3046
1/22/2020,AUD,1.4596
1/22/2020,EUR,0.9019
1/22/2020,GBP,0.7616
1/23/2020,USD,1
1/23/2020,CAD,1.3163
1/23/2020,AUD,1.456
1/23/2020,EUR,0.9016
1/23/2020,GBP,0.7619
1/24/2020,USD,1
1/24/2020,CAD,1.3132
1/24/2020,AUD,1.4614
1/24/2020,EUR,0.9062
