ProductKey,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category
2001,Fabrikam Microwave 1.5CuFt X1100 Red,Fabrikam,Red,$220.64 ,$665.94 ,0803,Microwaves,08,Home Appliances
2002,Fabrikam Microwave 2.2CuFt M1250 Red,Fabrikam,Red,$91.97 ,$199.99 ,0803,Microwaves,08,Home Appliances
2003,Fabrikam Microwave 1.6CuFt M1250 Red,Fabrikam,Red,$82.77 ,$179.99 ,0803,Microwaves,08,Home Appliances
2004,Fabrikam Microwave 1.0CuFt E1100 Red,Fabrikam,Red,$71.37 ,$139.99 ,0803,Microwaves,08,Home Appliances
2005,Fabrikam Microwave 0.9CuFt E0900 Red,Fabrikam,Red,$50.98 ,$99.99 ,0803,Microwaves,08,Home Appliances
2006,Fabrikam Microwave 0.8CuFt E0800 Red,Fabrikam,Red,$48.43 ,$94.99 ,0803,Microwaves,08,Home Appliances
2007,Fabrikam Microwave 1.5CuFt X1100 Black,Fabrikam,Black,$220.64 ,$665.94 ,0803,Microwaves,08,Home Appliances
2008,Fabrikam Microwave 2.2CuFt M1250 Black,Fabrikam,Black,$91.97 ,$199.99 ,0803,Microwaves,08,Home Appliances
2009,Fabrikam Microwave 1.6CuFt M1250 Black,Fabrikam,Black,$82.77 ,$179.99 ,0803,Microwaves,08,Home Appliances
2010,Fabrikam Microwave 1.0CuFt E1100 Black,Fabrikam,Black,$71.37 ,$139.99 ,0803,Microwaves,08,Home Appliances
2011,Fabrikam Microwave 0.9CuFt E0900 Black,Fabrikam,Black,$50.98 ,$99.99 ,0803,Microwaves,08,Home Appliances
2012,Fabrikam Microwave 0.8CuFt E0800 Black,Fabrikam,Black,$48.43 ,$94.99 ,0803,Microwaves,08,Home Appliances
2013,Fabrikam Microwave 1.5CuFt X1100 Blue,Fabrikam,Blue,$220.64 ,$665.94 ,0803,Microwaves,08,Home Appliances
2014,Fabrikam Microwave 2.2CuFt M1250 Blue,Fabrikam,Blue,$91.97 ,$199.99 ,0803,Microwaves,08,Home Appliances
2015,Fabrikam Microwave 1.6CuFt M1250 Blue,Fabrikam,Blue,$82.77 ,$179.99 ,0803,Microwaves,08,Home Appliances
2016,Fabrikam Microwave 1.0CuFt E1100 Blue,Fabrikam,Blue,$71.37 ,$139.99 ,0803,Microwaves,08,Home Appliances
2017,Fabrikam Microwave 0.9CuFt E0900 Blue,Fabrikam,Blue,$50.98 ,$99.99 ,0803,Microwaves,08,Home Appliances
2018,Fabrikam Microwave 0.8CuFt E0800 Blue,Fabrikam,Blue,$48.43 ,$94.99 ,0803,Microwaves,08,Home Appliances
2019,Litware Microwave 1.5CuFt X110 White,Litware,White,$220.64 ,$665.94 ,0803,Microwaves,08,Home Appliances
2020,Litware Microwave 2.2CuFt M125 White,Litware,White,$91.97 ,$199.99 ,0803,Microwaves,08,Home Appliances
2021,Litware Microwave 1.6CuFt M125 White,Litware,White,$82.77 ,$179.99 ,0803,Microwaves,08,Home Appliances
2022,Litware Microwave 1.0CuFt E110 White,Litware,White,$71.37 ,$139.99 ,0803,Microwaves,08,Home Appliances
2023,Litware Microwave 0.9CuFt E090 White,Litware,White,$50.98 ,$99.99 ,0803,Microwaves,08,Home Appliances
2024,Litware Microwave 0.8CuFt E080 White,Litware,White,$48.43 ,$94.99 ,0803,Microwaves,08,Home Appliances
2025,Litware Microwave 1.5CuFt X110 Silver,Litware,Silver,$220.64 ,$665.94 ,0803,Microwaves,08,Home Appliances
2026,Litware Microwave 2.2CuFt M125 Silver,Litware,Silver,$91.97 ,$199.99 ,0803,Microwaves,08,Home Appliances
2027,Litware Microwave 1.6CuFt M125 Silver,Litware,Silver,$82.77 ,$179.99 ,0803,Microwaves,08,Home Appliances
2028,Litware Microwave 1.0CuFt E110 Silver,Litware,Silver,$71.37 ,$139.99 ,0803,Microwaves,08,Home Appliances
2029,Litware Microwave 0.9CuFt E090 Silver,Litware,Silver,$50.98 ,$99.99 ,0803,Microwaves,08,Home Appliances
2030,Litware Microwave 0.8CuFt E080 Silver,Litware,Silver,$48.43 ,$94.99 ,0803,Microwaves,08,Home Appliances
2031,Litware Microwave 1.5CuFt X110 Grey,Litware,Grey,$220.64 ,$665.94 ,0803,Microwaves,08,Home Appliances
2032,Litware Microwave 2.2CuFt M125 Grey,Litware,Grey,$91.97 ,$199.99 ,0803,Microwaves,08,Home Appliances
2033,Litware Microwave 1.6CuFt M125 Grey,Litware,Grey,$82.77 ,$179.99 ,0803,Microwaves,08,Home Appliances
2034,Litware Microwave 1.0CuFt E110 Grey,Litware,Grey,$71.37 ,$139.99 ,0803,Microwaves,08,Home Appliances
2035,Litware Microwave 0.9CuFt E090 Grey,Litware,Grey,$50.98 ,$99.99 ,0803,Microwaves,08,Home Appliances
2036,Litware Microwave 0.8CuFt E080 Grey,Litware,Grey,$48.43 ,$94.99 ,0803,Microwaves,08,Home Appliances
2037,Litware Microwave 1.5CuFt X110 Red,Litware,Red,$220.64 ,$665.94 ,0803,Microwaves,08,Home Appliances
2038,Litware Microwave 2.2CuFt M125 Red,Litware,Red,$91.97 ,$199.99 ,0803,Microwaves,08,Home Appliances
2039,Litware Microwave 1.6CuFt M125 Red,Litware,Red,$82.77 ,$179.99 ,0803,Microwaves,08,Home Appliances
2040,Litware Microwave 1.0CuFt E110 Red,Litware,Red,$71.37 ,$139.99 ,0803,Microwaves,08,Home Appliances
2041,Litware Microwave 0.9CuFt E090 Red,Litware,Red,$50.98 ,$99.99 ,0803,Microwaves,08,Home Appliances
2042,Litware Microwave 0.8CuFt E080 Red,Litware,Red,$48.43 ,$94.99 ,0803,Microwaves,08,Home Appliances
2043,Litware Microwave 1.5CuFt X110 Black,Litware,Black,$220.64 ,$665.94 ,0803,Microwaves,08,Home Appliances
2044,Litware Microwave 2.2CuFt M125 Black,Litware,Black,$91.97 ,$199.99 ,0803,Microwaves,08,Home Appliances
2045,Litware Microwave 1.6CuFt M125 Black,Litware,Black,$82.77 ,$179.99 ,0803,Microwaves,08,Home Appliances
2046,Litware Microwave 1.0CuFt E110 Black,Litware,Black,$71.37 ,$139.99 ,0803,Microwaves,08,Home Appliances
2047,Litware Microwave 0.9CuFt E090 Black,Litware,Black,$50.98 ,$99.99 ,0803,Microwaves,08,Home Appliances
2048,Litware Microwave 0.8CuFt E080 Black,Litware,Black,$48.43 ,$94.99 ,0803,Microwaves,08,Home Appliances
2049,Litware Microwave 1.5CuFt X110 Blue,Litware,Blue,$220.64 ,$665.94 ,0803,Microwaves,08,Home Appliances
2050,Litware Microwave 2.2CuFt M125 Blue,Litware,Blue,$91.97 ,$199.99 ,0803,Microwaves,08,Home Appliances
2051,Litware Microwave 1.6CuFt M125 Blue,Litware,Blue,$82.77 ,$179.99 ,0803,Microwaves,08,Home Appliances
2052,Litware Microwave 1.0CuFt E110 Blue,Litware,Blue,$71.37 ,$139.99 ,0803,Microwaves,08,Home Appliances
2053,Litware Microwave 0.9CuFt E090 Blue,Litware,Blue,$50.98 ,$99.99 ,0803,Microwaves,08,Home Appliances
2054,Litware Microwave 0.8CuFt E080 Blue,Litware,Blue,$48.43 ,$94.99 ,0803,Microwaves,08,Home Appliances
2055,Contoso Microwave 1.5CuFt X0110 White,Contoso,White,$220.64 ,$665.94 ,0803,Microwaves,08,Home Appliances
2056,Contoso Microwave 2.2CuFt M0125 White,Contoso,White,$91.97 ,$199.99 ,0803,Microwaves,08,Home Appliances
2057,Contoso Microwave 1.6CuFt M0125 White,Contoso,White,$82.77 ,$179.99 ,0803,Microwaves,08,Home Appliances
2058,Contoso Microwave 1.0CuFt E0110 White,Contoso,White,$71.37 ,$139.99 ,0803,Microwaves,08,Home Appliances
2059,Contoso Microwave 0.9CuFt E0090 White,Contoso,White,$50.98 ,$99.99 ,0803,Microwaves,08,Home Appliances
2060,Contoso Microwave 0.8CuFt E0080 White,Contoso,White,$48.43 ,$94.99 ,0803,Microwaves,08,Home Appliances
2061,Contoso Microwave 1.5CuFt X0110 Silver,Contoso,Silver,$220.64 ,$665.94 ,0803,Microwaves,08,Home Appliances
2062,Contoso Microwave 2.2CuFt M0125 Silver,Contoso,Silver,$91.97 ,$199.99 ,0803,Microwaves,08,Home Appliances
2063,Contoso Microwave 1.6CuFt M0125 Silver,Contoso,Silver,$82.77 ,$179.99 ,0803,Microwaves,08,Home Appliances
2064,Contoso Microwave 1.0CuFt E0110 Silver,Contoso,Silver,$71.37 ,$139.99 ,0803,Microwaves,08,Home Appliances
2065,Contoso Microwave 0.9CuFt E0090 Silver,Contoso,Silver,$50.98 ,$99.99 ,0803,Microwaves,08,Home Appliances
2066,Contoso Microwave 0.8CuFt E0080 Silver,Contoso,Silver,$48.43 ,$94.99 ,0803,Microwaves,08,Home Appliances
2067,Contoso Microwave 1.5CuFt X0110 Grey,Contoso,Grey,$220.64 ,$665.94 ,0803,Microwaves,08,Home Appliances
2068,Contoso Microwave 2.2CuFt M0125 Grey,Contoso,Grey,$91.97 ,$199.99 ,0803,Microwaves,08,Home Appliances
2069,Contoso Microwave 2.2CuFt M0126 Grey,Contoso,Grey,$82.77 ,$179.99 ,0803,Microwaves,08,Home Appliances
2070,Contoso Microwave 1.0CuFt E0110 Grey,Contoso,Grey,$71.37 ,$139.99 ,0803,Microwaves,08,Home Appliances
2071,Contoso Microwave 0.9CuFt E0090 Grey,Contoso,Grey,$50.98 ,$99.99 ,0803,Microwaves,08,Home Appliances
2072,Contoso Microwave 0.8CuFt E0080 Grey,Contoso,Grey,$48.43 ,$94.99 ,0803,Microwaves,08,Home Appliances
2073,Contoso Microwave 1.5CuFt X0110 Red,Contoso,Red,$220.64 ,$665.94 ,0803,Microwaves,08,Home Appliances
2074,Contoso Microwave 2.2CuFt M0125 Red,Contoso,Red,$91.97 ,$199.99 ,0803,Microwaves,08,Home Appliances
2075,Contoso Microwave 1.6CuFt M0125 Red,Contoso,Red,$82.77 ,$179.99 ,0803,Microwaves,08,Home Appliances
2076,Contoso Microwave 1.0CuFt E0110 Red,Contoso,Red,$71.37 ,$139.99 ,0803,Microwaves,08,Home Appliances
2077,Contoso Microwave 0.9CuFt E0090 Red,Contoso,Red,$50.98 ,$99.99 ,0803,Microwaves,08,Home Appliances
2078,Contoso Microwave 0.8CuFt E0080 Red,Contoso,Red,$48.43 ,$94.99 ,0803,Microwaves,08,Home Appliances
2079,Contoso Microwave 1.5CuFt X0110 Black,Contoso,Black,$220.64 ,$665.94 ,0803,Microwaves,08,Home Appliances
2080,Contoso Microwave 2.2CuFt M0125 Black,Contoso,Black,$91.97 ,$199.99 ,0803,Microwaves,08,Home Appliances
2081,Contoso Microwave 1.6CuFt M0125 Black,Contoso,Black,$82.77 ,$179.99 ,0803,Microwaves,08,Home Appliances
2082,Contoso Microwave 1.0CuFt E0110 Black,Contoso,Black,$71.37 ,$139.99 ,0803,Microwaves,08,Home Appliances
2083,Contoso Microwave 0.9CuFt E0090 Black,Contoso,Black,$50.98 ,$99.99 ,0803,Microwaves,08,Home Appliances
2084,Contoso Microwave 0.8CuFt E0080 Black,Contoso,Black,$48.43 ,$94.99 ,0803,Microwaves,08,Home Appliances
2085,Contoso Water Heater 7.2GPM X1800 White,Contoso,White,$488.70 ,"$1,475.00 ",0804,Water Heaters,08,Home Appliances
2086,Contoso Water Heater 4.3GPM M1250 White,Contoso,White,$403.53 ,$877.50 ,0804,Water Heaters,08,Home Appliances
2087,Contoso Water Heater 4.0GPM M1250 White,Contoso,White,$363.75 ,$791.00 ,0804,Water Heaters,08,Home Appliances
2088,Contoso Water Heater 2.6GPM E0900 White,Contoso,White,$258.99 ,$508.00 ,0804,Water Heaters,08,Home Appliances
2089,Contoso Water Heater 1.5GPM E0800 White,Contoso,White,$131.28 ,$257.50 ,0804,Water Heaters,08,Home Appliances
2090,Contoso Water Heater 7.2GPM X1800 Blue,Contoso,Blue,$488.70 ,"$1,475.00 ",0804,Water Heaters,08,Home Appliances
2091,Contoso Water Heater 4.3GPM M1250 Blue,Contoso,Blue,$403.53 ,$877.50 ,0804,Water Heaters,08,Home Appliances
2092,Contoso Water Heater 4.0GPM M1250 Blue,Contoso,Blue,$363.75 ,$791.00 ,0804,Water Heaters,08,Home Appliances
2093,Contoso Water Heater 2.6GPM E0900 Blue,Contoso,Blue,$258.99 ,$508.00 ,0804,Water Heaters,08,Home Appliances
2094,Contoso Water Heater 1.5GPM E0800 Blue,Contoso,Blue,$131.28 ,$257.50 ,0804,Water Heaters,08,Home Appliances
2095,Contoso Water Heater 7.2GPM X1800 Green,Contoso,Green,$488.70 ,"$1,475.00 ",0804,Water Heaters,08,Home Appliances
2096,Contoso Water Heater 4.3GPM M1250 Green,Contoso,Green,$403.53 ,$877.50 ,0804,Water Heaters,08,Home Appliances
2097,Contoso Water Heater 4.0GPM M1250 Green,Contoso,Green,$363.75 ,$791.00 ,0804,Water Heaters,08,Home Appliances
2098,Contoso Water Heater 2.6GPM E0900 Green,Contoso,Green,$258.99 ,$508.00 ,0804,Water Heaters,08,Home Appliances
2099,Contoso Water Heater 1.5GPM E0800 Green,Contoso,Green,$131.28 ,$257.50 ,0804,Water Heaters,08,Home Appliances
2100,Contoso Water Heater 7.2GPM X1800 Silver,Contoso,Silver,$488.70 ,"$1,475.00 ",0804,Water Heaters,08,Home Appliances
2101,Contoso Water Heater 4.3GPM M1250 Silver,Contoso,Silver,$403.53 ,$877.50 ,0804,Water Heaters,08,Home Appliances
2102,Contoso Water Heater 4.0GPM M1250 Silver,Contoso,Silver,$363.75 ,$791.00 ,0804,Water Heaters,08,Home Appliances
2103,Contoso Water Heater 2.6GPM E0900 Silver,Contoso,Silver,$258.99 ,$508.00 ,0804,Water Heaters,08,Home Appliances
2104,Contoso Water Heater 1.5GPM E0800 Silver,Contoso,Silver,$131.28 ,$257.50 ,0804,Water Heaters,08,Home Appliances
2105,Contoso Water Heater 7.2GPM X1800 Grey,Contoso,Grey,$488.70 ,"$1,475.00 ",0804,Water Heaters,08,Home Appliances
2106,Contoso Water Heater 4.3GPM M1250 Grey,Contoso,Grey,$403.53 ,$877.50 ,0804,Water Heaters,08,Home Appliances
2107,Contoso Water Heater 4.0GPM M1250 Grey,Contoso,Grey,$363.75 ,$791.00 ,0804,Water Heaters,08,Home Appliances
2108,Contoso Water Heater 2.6GPM E0900 Grey,Contoso,Grey,$258.99 ,$508.00 ,0804,Water Heaters,08,Home Appliances
2109,Contoso Water Heater 1.5GPM E0800 Grey,Contoso,Grey,$131.28 ,$257.50 ,0804,Water Heaters,08,Home Appliances
2110,Contoso Water Heater 7.2GPM X1800 Red,Contoso,Red,$488.70 ,"$1,475.00 ",0804,Water Heaters,08,Home Appliances
2111,Contoso Water Heater 4.3GPM M1250 Red,Contoso,Red,$403.53 ,$877.50 ,0804,Water Heaters,08,Home Appliances
2112,Contoso Water Heater 4.0GPM M1250 Red,Contoso,Red,$363.75 ,$791.00 ,0804,Water Heaters,08,Home Appliances
2113,Contoso Water Heater 2.6GPM E0900 Red,Contoso,Red,$258.99 ,$508.00 ,0804,Water Heaters,08,Home Appliances
2114,Contoso Water Heater 1.5GPM E0800 Red,Contoso,Red,$131.28 ,$257.50 ,0804,Water Heaters,08,Home Appliances
2115,Contoso Water Heater 4.3GPM M1250 Yellow,Contoso,Yellow,$403.53 ,$877.50 ,0804,Water Heaters,08,Home Appliances
2116,Contoso Coffee Maker Super-Auto 12C X1250 Black,Contoso,Black,$546.68 ,"$1,650.00 ",0805,Coffee Machines,08,Home Appliances
2117,Contoso Coffee Maker Auto 10C M1000 Black,Contoso,Black,$343.05 ,$745.99 ,0805,Coffee Machines,08,Home Appliances
2118,Contoso Coffee Maker 12C M1000 Black,Contoso,Black,$204.64 ,$445.00 ,0805,Coffee Machines,08,Home Appliances
2119,Contoso Coffee Maker Auto 5C E0900 Black,Contoso,Black,$83.10 ,$163.00 ,0805,Coffee Machines,08,Home Appliances
2120,Contoso Coffee Maker 5C E0900 Black,Contoso,Black,$75.96 ,$149.00 ,0805,Coffee Machines,08,Home Appliances
2121,Contoso Coffee Maker 4C E0800 Black,Contoso,Black,$66.23 ,$129.90 ,0805,Coffee Machines,08,Home Appliances
2122,Contoso Coffee Maker Super-Auto 12C X1250 Silver,Contoso,Silver,$546.68 ,"$1,650.00 ",0805,Coffee Machines,08,Home Appliances
2123,Contoso Coffee Maker Auto 10C M1000 Silver,Contoso,Silver,$343.05 ,$745.99 ,0805,Coffee Machines,08,Home Appliances
2124,Contoso Coffee Maker 12C M1000 Silver,Contoso,Silver,$204.64 ,$445.00 ,0805,Coffee Machines,08,Home Appliances
2125,Contoso Coffee Maker Auto 5C E0900 Silver,Contoso,Silver,$83.10 ,$163.00 ,0805,Coffee Machines,08,Home Appliances
2126,Contoso Coffee Maker 5C E0900 Silver,Contoso,Silver,$75.96 ,$149.00 ,0805,Coffee Machines,08,Home Appliances
2127,Contoso Coffee Maker 4C E0800 Silver,Contoso,Silver,$66.23 ,$129.90 ,0805,Coffee Machines,08,Home Appliances
2128,Contoso Coffee Maker Super-Auto 12C X1250 White,Contoso,White,$546.68 ,"$1,650.00 ",0805,Coffee Machines,08,Home Appliances
2129,Contoso Coffee Maker Auto 10C M1000 White,Contoso,White,$343.05 ,$745.99 ,0805,Coffee Machines,08,Home Appliances
2130,Contoso Coffee Maker 12C M1000 White,Contoso,White,$204.64 ,$445.00 ,0805,Coffee Machines,08,Home Appliances
2131,Contoso Coffee Maker Auto 5C E0900 White,Contoso,White,$83.10 ,$163.00 ,0805,Coffee Machines,08,Home Appliances
2132,Contoso Coffee Maker 5C E0900 White,Contoso,White,$75.96 ,$149.00 ,0805,Coffee Machines,08,Home Appliances
2133,Contoso Coffee Maker 4C E0800 White,Contoso,White,$66.23 ,$129.90 ,0805,Coffee Machines,08,Home Appliances
2134,Contoso Coffee Maker Super-Auto 12C X1250 Grey,Contoso,Grey,$546.68 ,"$1,650.00 ",0805,Coffee Machines,08,Home Appliances
2135,Contoso Coffee Maker Auto 10C M1000 Grey,Contoso,Grey,$343.05 ,$745.99 ,0805,Coffee Machines,08,Home Appliances
2136,Contoso Coffee Maker 12C M1000 Grey,Contoso,Grey,$204.64 ,$445.00 ,0805,Coffee Machines,08,Home Appliances
2137,Contoso Coffee Maker Auto 5C E0900 Grey,Contoso,Grey,$83.10 ,$163.00 ,0805,Coffee Machines,08,Home Appliances
2138,Contoso Coffee Maker 5C E0900 Grey,Contoso,Grey,$75.96 ,$149.00 ,0805,Coffee Machines,08,Home Appliances
2139,Contoso Coffee Maker 4C E0800 Grey,Contoso,Grey,$66.23 ,$129.90 ,0805,Coffee Machines,08,Home Appliances
2140,Adventure Works Coffee Maker Super-Auto 12C X125 Black,Adventure Works,Black,$546.68 ,"$1,650.00 ",0805,Coffee Machines,08,Home Appliances
2141,Adventure Works Coffee Maker Auto 10C M100 Black,Adventure Works,Black,$343.05 ,$745.99 ,0805,Coffee Machines,08,Home Appliances
2142,Adventure Works Coffee Maker 12C M100 Black,Adventure Works,Black,$204.64 ,$445.00 ,0805,Coffee Machines,08,Home Appliances
2143,Adventure Works Coffee Maker Auto 5C E090 Black,Adventure Works,Black,$83.10 ,$163.00 ,0805,Coffee Machines,08,Home Appliances
2144,Adventure Works Coffee Maker 5C E090 Black,Adventure Works,Black,$75.96 ,$149.00 ,0805,Coffee Machines,08,Home Appliances
2145,Adventure Works Coffee Maker 4C E080 Black,Adventure Works,Black,$66.23 ,$129.90 ,0805,Coffee Machines,08,Home Appliances
2146,Adventure Works Coffee Maker Super-Auto 12C X125 Silver,Adventure Works,Silver,$546.68 ,"$1,650.00 ",0805,Coffee Machines,08,Home Appliances
2147,Adventure Works Coffee Maker Auto 10C M100 Silver,Adventure Works,Silver,$343.05 ,$745.99 ,0805,Coffee Machines,08,Home Appliances
2148,Adventure Works Coffee Maker 12C M100 Silver,Adventure Works,Silver,$204.64 ,$445.00 ,0805,Coffee Machines,08,Home Appliances
2149,Adventure Works Coffee Maker Auto 5C E090 Silver,Adventure Works,Silver,$83.10 ,$163.00 ,0805,Coffee Machines,08,Home Appliances
2150,Adventure Works Coffee Maker 5C E090 Silver,Adventure Works,Silver,$75.96 ,$149.00 ,0805,Coffee Machines,08,Home Appliances
2151,Adventure Works Coffee Maker 4C E080 Silver,Adventure Works,Silver,$66.23 ,$129.90 ,0805,Coffee Machines,08,Home Appliances
2152,Adventure Works Coffee Maker Super-Auto 12C X125 White,Adventure Works,White,$546.68 ,"$1,650.00 ",0805,Coffee Machines,08,Home Appliances
2153,Adventure Works Coffee Maker Auto 10C M100 White,Adventure Works,White,$343.05 ,$745.99 ,0805,Coffee Machines,08,Home Appliances
2154,Adventure Works Coffee Maker 12C M100 White,Adventure Works,White,$204.64 ,$445.00 ,0805,Coffee Machines,08,Home Appliances
2155,Adventure Works Coffee Maker Auto 5C E090 White,Adventure Works,White,$83.10 ,$163.00 ,0805,Coffee Machines,08,Home Appliances
2156,Adventure Works Coffee Maker 5C E090 White,Adventure Works,White,$75.96 ,$149.00 ,0805,Coffee Machines,08,Home Appliances
2157,Adventure Works Coffee Maker 4C E080 White,Adventure Works,White,$66.23 ,$129.90 ,0805,Coffee Machines,08,Home Appliances
2158,Adventure Works Coffee Maker Super-Auto 12C X125 Grey,Adventure Works,Grey,$546.68 ,"$1,650.00 ",0805,Coffee Machines,08,Home Appliances
2159,Adventure Works Coffee Maker Auto 10C M100 Grey,Adventure Works,Grey,$343.05 ,$745.99 ,0805,Coffee Machines,08,Home Appliances
2160,Adventure Works Coffee Maker 12C M100 Grey,Adventure Works,Grey,$204.64 ,$445.00 ,0805,Coffee Machines,08,Home Appliances
2161,Adventure Works Coffee Maker Auto 5C E090 Grey,Adventure Works,Grey,$83.10 ,$163.00 ,0805,Coffee Machines,08,Home Appliances
2162,Adventure Works Coffee Maker 5C E090 Grey,Adventure Works,Grey,$75.96 ,$149.00 ,0805,Coffee Machines,08,Home Appliances
2163,Adventure Works Coffee Maker 4C E080 Grey,Adventure Works,Grey,$66.23 ,$129.90 ,0805,Coffee Machines,08,Home Appliances
2164,Fabrikam Coffee Maker Super-Auto 12C X125 Black,Fabrikam,Black,$546.68 ,"$1,650.00 ",0805,Coffee Machines,08,Home Appliances
2165,Fabrikam Coffee Maker Auto 10C M100 Black,Fabrikam,Black,$343.05 ,$745.99 ,0805,Coffee Machines,08,Home Appliances
2166,Fabrikam Coffee Maker 12C M100 Black,Fabrikam,Black,$204.64 ,$445.00 ,0805,Coffee Machines,08,Home Appliances
2167,Fabrikam Coffee Maker Auto 5C E090 Black,Fabrikam,Black,$83.10 ,$163.00 ,0805,Coffee Machines,08,Home Appliances
2168,Fabrikam Coffee Maker 5C E090 Black,Fabrikam,Black,$75.96 ,$149.00 ,0805,Coffee Machines,08,Home Appliances
2169,Fabrikam Coffee Maker 4C E080 Black,Fabrikam,Black,$66.23 ,$129.90 ,0805,Coffee Machines,08,Home Appliances
2170,Fabrikam Coffee Maker Super-Auto 12C X125 Silver,Fabrikam,Silver,$546.68 ,"$1,650.00 ",0805,Coffee Machines,08,Home Appliances
2171,Fabrikam Coffee Maker Auto 10C M100 Silver,Fabrikam,Silver,$343.05 ,$745.99 ,0805,Coffee Machines,08,Home Appliances
2172,Fabrikam Coffee Maker 12C M100 Silver,Fabrikam,Silver,$204.64 ,$445.00 ,0805,Coffee Machines,08,Home Appliances
2173,Fabrikam Coffee Maker Auto 5C E090 Silver,Fabrikam,Silver,$83.10 ,$163.00 ,0805,Coffee Machines,08,Home Appliances
2174,Fabrikam Coffee Maker 5C E090 Silver,Fabrikam,Silver,$75.96 ,$149.00 ,0805,Coffee Machines,08,Home Appliances
2175,Fabrikam Coffee Maker 4C E080 Silver,Fabrikam,Silver,$66.23 ,$129.90 ,0805,Coffee Machines,08,Home Appliances
2176,Fabrikam Coffee Maker Super-Auto 12C X125 White,Fabrikam,White,$546.68 ,"$1,650.00 ",0805,Coffee Machines,08,Home Appliances
2177,Fabrikam Coffee Maker Auto 10C M100 White,Fabrikam,White,$343.05 ,$745.99 ,0805,Coffee Machines,08,Home Appliances
2178,Fabrikam Coffee Maker 12C M100 White,Fabrikam,White,$204.64 ,$445.00 ,0805,Coffee Machines,08,Home Appliances
2179,Fabrikam Coffee Maker Auto 5C E090 White,Fabrikam,White,$83.10 ,$163.00 ,0805,Coffee Machines,08,Home Appliances
2180,Fabrikam Coffee Maker 5C E090 White,Fabrikam,White,$75.96 ,$149.00 ,0805,Coffee Machines,08,Home Appliances
2181,Fabrikam Coffee Maker 4C E080 White,Fabrikam,White,$66.23 ,$129.90 ,0805,Coffee Machines,08,Home Appliances
2182,Fabrikam Coffee Maker Super-Auto 12C X125 Grey,Fabrikam,Grey,$546.68 ,"$1,650.00 ",0805,Coffee Machines,08,Home Appliances
2183,Fabrikam Coffee Maker Auto 10C M100 Grey,Fabrikam,Grey,$343.05 ,$745.99 ,0805,Coffee Machines,08,Home Appliances
2184,Fabrikam Coffee Maker 12C M100 Grey,Fabrikam,Grey,$204.64 ,$445.00 ,0805,Coffee Machines,08,Home Appliances
2185,Fabrikam Coffee Maker Auto 5C E090 Grey,Fabrikam,Grey,$83.10 ,$163.00 ,0805,Coffee Machines,08,Home Appliances
2186,Fabrikam Coffee Maker 5C E090 Grey,Fabrikam,Grey,$75.96 ,$149.00 ,0805,Coffee Machines,08,Home Appliances
2187,Fabrikam Coffee Maker 4C E080 Grey,Fabrikam,Grey,$66.23 ,$129.90 ,0805,Coffee Machines,08,Home Appliances
2188,Fabrikam Coffee Maker 12C M100 Gold,Fabrikam,Gold,$204.64 ,$445.00 ,0805,Coffee Machines,08,Home Appliances
2189,Fabrikam Coffee Maker Auto 5C E090 Gold,Fabrikam,Gold,$83.10 ,$163.00 ,0805,Coffee Machines,08,Home Appliances
2190,Adventure Works Floor Lamp X1150 Black,Adventure Works,Black,$210.72 ,$635.99 ,0806,Lamps,08,Home Appliances
2191,Adventure Works Floor Lamp M2150 Black,Adventure Works,Black,$155.89 ,$339.00 ,0806,Lamps,08,Home Appliances
2192,Adventure Works Chandelier M8150 Black,Adventure Works,Black,$123.47 ,$268.50 ,0806,Lamps,08,Home Appliances
2193,Adventure Works Chandelier M6150 Black,Adventure Works,Black,$105.76 ,$229.99 ,0806,Lamps,08,Home Appliances
2194,Adventure Works Wall Lamp E2150 Black,Adventure Works,Black,$61.17 ,$119.99 ,0806,Lamps,08,Home Appliances
2195,Adventure Works Wall Lamp E3150 Black,Adventure Works,Black,$52.00 ,$101.99 ,0806,Lamps,08,Home Appliances
2196,Adventure Works Desk Lamp E1300 Black,Adventure Works,Black,$40.76 ,$79.95 ,0806,Lamps,08,Home Appliances
2197,Adventure Works Desk Lamp E1200 Black,Adventure Works,Black,$15.29 ,$29.99 ,0806,Lamps,08,Home Appliances
2198,Adventure Works Floor Lamp X1150 White,Adventure Works,White,$210.72 ,$635.99 ,0806,Lamps,08,Home Appliances
2199,Adventure Works Floor Lamp M2150 White,Adventure Works,White,$155.89 ,$339.00 ,0806,Lamps,08,Home Appliances
2200,Adventure Works Chandelier M8150 White,Adventure Works,White,$123.47 ,$268.50 ,0806,Lamps,08,Home Appliances
2201,Adventure Works Chandelier M6150 White,Adventure Works,White,$105.76 ,$229.99 ,0806,Lamps,08,Home Appliances
2202,Adventure Works Wall Lamp E2150 White,Adventure Works,White,$61.17 ,$119.99 ,0806,Lamps,08,Home Appliances
2203,Adventure Works Wall Lamp E3150 White,Adventure Works,White,$52.00 ,$101.99 ,0806,Lamps,08,Home Appliances
2204,Adventure Works Desk Lamp E1300 White,Adventure Works,White,$40.76 ,$79.95 ,0806,Lamps,08,Home Appliances
2205,Adventure Works Desk Lamp E1200 White,Adventure Works,White,$15.29 ,$29.99 ,0806,Lamps,08,Home Appliances
